2022-06-14 20:06:00,3000337,3001884,3000337,3001542,1.79300298
2022-06-14 20:07:00,3003041,3003041,3001884,3001884,0.11837476
2022-06-14 20:08:00,3000995,3003241,3000995,3003236,0.219
2022-06-14 20:09:00,3002666,3002997,3002666,3002997,0.02
2022-06-14 20:10:00,3003355,3003355,3003355,3003355,0.01
2022-06-14 20:11:00,3003357,3003393,3002359,3002803,0.4
2022-06-14 20:12:00,3003596,3003596,3002408,3002408,0.15
2022-06-14 20:13:00,3002359,3002359,3000303,3000303,1.2791
2022-06-14 20:14:00,3001840,3001840,3001840,3001840,0.2
2022-06-14 20:15:00,3000067,3000426,2996444,2998661,4.882
2022-06-14 20:16:00,2997785,3002405,2997785,3002405,3.17199999
2022-06-14 20:17:00,3000758,3001849,3000758,3001358,0.51
2022-06-14 20:18:00,3001438,3001438,3001358,3001358,0.31
2022-06-14 20:19:00,3002930,3005261,3002082,3005261,1.30068167
2022-06-14 20:20:00,3004477,3004477,3001793,3002563,0.2483
2022-06-14 20:21:00,3001354,3001354,2996254,2996290,2.45166142
2022-06-14 20:22:00,2997499,2997499,2985839,2988907,7.55552
2022-06-14 20:23:00,2990015,2990015,2984114,2984681,1.42771362
2022-06-14 20:24:00,2984768,2985152,2981000,2982601,2.9885
2022-06-14 20:25:00,2983617,2983617,2977682,2979329,1.686962
2022-06-14 20:26:00,2978847,2978847,2974994,2976311,2.86172928
2022-06-14 20:27:00,2976554,2976554,2968244,2973424,3.60155848
2022-06-14 20:28:00,2973294,2975000,2968206,2968206,3.07208567
2022-06-14 20:29:00,2968735,2971909,2968735,2969784,1.326
2022-06-14 20:30:00,2968686,2968686,2964685,2966940,4.55688338
2022-06-14 20:31:00,2966941,2967830,2960484,2964099,3.71131539
2022-06-14 20:32:00,2965652,2966203,2964634,2964634,1.0289
2022-06-14 20:33:00,2964466,2965968,2960075,2961176,2.22111653
2022-06-14 20:34:00,2962570,2970067,2962570,2970067,5.0706
2022-06-14 20:35:00,2973077,2988394,2973077,2983861,9.08522258
